brand,os,inches,battery,battery_type,ram(GB),announcement_date,weight(g),storage(GB),video_720p,video_1080p,video_4K,video_8K,video_30fps,video_60fps,video_120fps,video_240fps,video_480fps,video_960fps,price,resolution_height,resolution_width,resolution,os_unique,ppi
Realme,Android 10,6.44,4200,Li-Po,6,2020-02-24,205.0,128,True,True,True,False,False,True,False,False,False,False,439.44,1080,2400,2592000,Android,408.66544471045916
Samsung,Android 10,6.4,6000,Li-Po,8,2020-02-25,191.0,64,True,True,True,False,True,False,False,False,False,False,690.0,1080,2340,2527200,Android,402.68871740464743
LG,Android 10,6.5,4000,Li-Po,3,2020-02-25,187.0,32,False,True,False,False,True,False,False,False,False,False,130.0,720,1520,1094400,Android,258.75441282004476
LG,Android 10,6.8,5000,Li-Po,8,2020-02-26,213.0,128,True,True,True,True,True,True,False,False,False,False,240.0,1080,2460,2656800,Android,395.09317371596666
LG,Android 10,6.8,5000,Li-Po,8,2020-02-26,218.0,128,True,True,True,True,True,True,False,False,False,False,700.0,1080,2460,2656800,Android,395.09317371596666
Oppo,Android 10,6.4,4025,Li-Po,8,2020-03-02,175.0,128,True,True,True,False,True,False,False,False,False,False,200.0,1080,2400,2592000,Android,411.2196037398995
Xiaomi,Android 10,6.67,4720,Li-Po,8,2020-03-03,222.0,128,True,True,True,False,True,True,True,True,False,False,390.0,1080,2400,2592000,Android,394.57353282389164
Huawei,Android 9.0,6.39,4000,Li-Po,4,2020-03-04,176.0,64,False,True,False,False,True,False,False,False,False,False,249.99,720,1560,1123200,Android,268.8792687939221
Realme,Android 10,6.6,4300,Li-Po,8,2020-03-05,202.0,64,True,True,True,False,True,False,True,False,False,False,179.99,1080,2400,2592000,Android,398.7584036265693
Realme,Android 10,6.5,4300,Li-Po,8,2020-03-05,191.0,64,True,True,True,False,True,False,True,False,False,False,190.0,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 10,6.7,4260,Li-Po,12,2020-03-06,217.0,256,True,True,True,False,False,True,False,False,False,False,400.0,1440,3168,4561920,Android,519.3906328948115
Oppo,Android 10,6.7,4200,Li-Po,8,2020-03-06,209.0,128,True,True,True,False,False,True,False,False,False,False,440.0,1440,3168,4561920,Android,519.3906328948115
Xiaomi,Android 10,6.67,5020,Li-Po,8,2020-03-12,209.0,64,True,True,True,False,True,True,True,False,False,True,180.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 10,6.67,5020,Li-Po,6,2020-03-12,209.0,64,True,True,True,False,True,True,True,False,False,True,280.0,1080,2400,2592000,Android,394.57353282389164
Samsung,Android 10,6.4,4000,Li-Po,4,2020-03-13,177.0,32,False,True,False,False,True,False,False,False,False,False,650.0,720,1560,1123200,Android,268.4591449364316
Oppo,Android 10,6.4,4025,Li-Po,8,2020-03-17,170.0,128,True,True,True,False,True,True,False,False,False,False,430.0,1080,2400,2592000,Android,411.2196037398995
Realme,Android 10,6.5,5000,Li-Po,4,2020-03-17,199.0,64,False,True,False,False,True,False,False,False,False,False,400.0,720,1600,1152000,Android,269.92876553183146
Samsung,Android 10,6.1,3500,Li-Po,8,2020-03-18,152.0,64,False,True,False,False,True,False,False,False,False,False,160.0,1080,2400,2592000,Android,431.44351867792744
Samsung,Android 10,6.4,6000,Li-Po,6,2020-03-18,188.0,64,True,True,True,False,True,True,True,True,False,False,310.0,1080,2340,2527200,Android,402.68871740464743
Xiaomi,Android 10,6.67,5020,Li-Po,6,2020-03-23,209.0,64,True,True,True,False,True,True,True,False,False,True,204.95,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 10,6.67,4700,Li-Po,6,2020-03-24,218.0,128,True,True,True,True,True,True,True,True,False,True,390.0,1080,2400,2592000,Android,394.57353282389164
Samsung,Android 10,6.4,5000,Li-Po,8,2020-03-24,185.0,64,False,True,False,False,True,False,False,False,False,False,190.0,1080,2400,2592000,Android,411.2196037398995
Xiaomi,Android 10,6.67,4700,Li-Po,8,2020-03-24,218.0,128,True,True,True,True,True,True,True,True,False,True,500.0,1080,2400,2592000,Android,394.57353282389164
Huawei,Android 10,6.58,4200,Li-Po,8,2020-03-26,209.0,128,True,True,True,False,False,True,False,False,False,True,520.0,1200,2640,3168000,Android,440.71900207639777
Huawei,Android 10,6.58,4200,Li-Po,8,2020-03-26,226.0,256,True,True,True,False,False,True,False,False,False,True,569.9,1200,2640,3168000,Android,440.71900207639777
Huawei,Android 10,6.1,3800,Li-Po,8,2020-03-26,175.0,128,True,True,True,False,False,True,False,False,False,True,150.0,1080,2340,2527200,Android,422.4930805556957
Lenovo,Android 9.0,10.3,5000,Li-Po,4,2020-03-27,460.0,32,False,True,False,False,True,False,False,False,False,False,180.0,1200,1920,2304000,Android,219.82091958190142
Xiaomi,Android 10,6.57,4160,Li-Po,8,2020-03-27,192.0,64,True,True,True,False,True,True,False,False,False,True,209.06,1080,2400,2592000,Android,400.5792182550011
Honor,Android 9.0,6.09,3020,Li-Po,3,2020-03-30,150.0,64,False,True,False,False,True,False,False,False,False,False,110.0,720,1560,1123200,Android,282.1245529709626
Honor,Android 10,6.5,4000,Li-Po,8,2020-03-30,190.0,128,True,True,True,False,True,True,False,False,False,True,310.0,1080,2400,2592000,Android,404.89314829774725
Honor,Android 10,6.3,5000,Li-Po,4,2020-03-30,185.0,64,False,True,False,False,True,False,False,False,False,False,120.0,720,1600,1152000,Android,278.49793269157215
Samsung,Android 10,6.4,5000,Li-Ion,4,2020-03-30,197.0,32,False,True,False,False,True,False,False,False,False,False,290.0,720,1560,1123200,Android,268.4591449364316
Xiaomi,Android 9.0,6.22,5000,Li-Po,3,2020-04-02,188.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1520,1094400,Android,270.4025214357381
Oppo,Android 8.1,6.2,4230,Li-Ion,3,2020-04-03,168.0,64,False,True,False,False,True,False,False,False,False,False,227.868,720,1520,1094400,Android,271.27478763391787
Samsung,Android 10,6.7,4500,Li-Po,8,2020-04-08,185.0,128,True,True,True,False,True,True,True,True,False,True,108.88,1080,2400,2592000,Android,392.8067856619936
Samsung,Android 10,6.5,4000,Li-Po,3,2020-04-08,193.0,32,False,True,False,False,True,False,False,False,False,False,190.0,720,1600,1152000,Android,269.92876553183146
Samsung,Android 10,6.5,4500,Li-Po,8,2020-04-08,187.0,128,True,True,True,False,True,False,True,False,False,False,204.99,1080,2400,2592000,Android,404.89314829774725
Honor,Android 10,6.39,4000,Li-Po,6,2020-04-09,176.0,128,False,True,False,False,True,False,False,False,False,False,160.0,720,1560,1123200,Android,268.8792687939221
Honor,Android 10,6.3,4000,Li-Po,8,2020-04-09,165.0,128,True,True,True,False,True,False,False,False,False,False,200.0,1080,2400,2592000,Android,417.7468990373583
Honor,Android 9.0,6.09,3020,Li-Po,3,2020-04-10,150.0,64,False,True,False,False,True,False,False,False,False,False,150.0,720,1560,1123200,Android,282.1245529709626
Oppo,Android 10,6.55,4000,Li-Po,8,2020-04-13,186.0,128,True,True,True,False,True,True,True,True,False,False,156.8,1080,2400,2592000,Android,401.8023609061614
OnePlus,Android 10,6.78,4510,Li-Po,8,2020-04-14,199.0,128,True,True,True,False,True,True,True,True,False,False,369.6,1440,3168,4561920,Android,513.2621298518048
OnePlus,Android 10,6.55,4300,Li-Po,8,2020-04-14,180.0,128,True,True,True,False,True,True,True,True,False,False,650.0,1080,2400,2592000,Android,401.8023609061614
Oppo,Android 10,6.5,4025,Li-Po,12,2020-04-15,171.0,256,True,True,True,False,True,True,False,False,False,False,240.0,1080,2400,2592000,Android,404.89314829774725
Apple,iOS 13,4.7,1821,Li-Ion,3,2020-04-15,148.0,64,True,True,True,False,True,True,True,True,False,False,189.5,750,1334,1000500,iOS,325.6122832234166
Honor,Android 10,6.57,4000,Li-Po,8,2020-04-15,190.0,256,True,True,True,False,False,True,False,False,False,False,650.0,1080,2340,2527200,Android,392.2690702267494
Honor,Android 10,6.57,4000,Li-Po,8,2020-04-15,186.0,128,True,True,True,False,False,True,False,False,False,False,670.0,1080,2340,2527200,Android,392.2690702267494
Honor,Android 9.0,6.21,3400,Li-Po,6,2020-04-16,164.0,64,False,True,False,False,False,True,False,False,False,False,180.0,1080,2340,2527200,Android,415.0093061819233
Honor,Android 9.0,6.5,3750,Li-Po,4,2020-04-17,188.0,128,False,True,False,False,True,False,False,False,False,False,220.0,1080,2340,2527200,Android,396.4935063676529
Oppo,Android 10,6.57,4000,Li-Po,8,2020-04-20,184.0,128,True,True,True,False,True,False,True,False,False,False,230.0,1080,2400,2592000,Android,400.5792182550011
Oppo,Android 10,6.5,5000,Li-Po,8,2020-04-20,192.0,64,True,True,True,False,True,False,True,False,False,False,120.0,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 9.0,6.22,4230,Li-Po,4,2020-04-20,165.0,32,False,True,False,False,True,False,False,False,False,False,469.0,720,1520,1094400,Android,270.4025214357381
Oppo,Android 10,6.4,4025,Li-Po,8,2020-04-20,180.0,128,True,True,True,False,True,True,False,False,False,False,540.0,1080,2400,2592000,Android,411.2196037398995
Oppo,Android 10,6.5,5000,Li-Po,8,2020-04-21,192.0,128,True,True,True,False,True,False,True,False,False,False,520.0,1080,2400,2592000,Android,404.89314829774725
Realme,Android 10,6.57,4200,Li-Po,8,2020-04-23,194.0,128,True,True,True,False,True,True,False,False,False,False,260.0,1080,2400,2592000,Android,400.5792182550011
Huawei,Android 10,6.53,4000,Li-Po,8,2020-04-23,180.0,128,True,True,True,False,False,True,False,False,False,True,120.0,1080,2400,2592000,Android,403.03299600847737
Huawei,Android 10,6.57,4000,Li-Po,8,2020-04-23,178.0,128,True,True,True,False,False,True,False,False,False,True,390.0,1080,2340,2527200,Android,392.2690702267494
Samsung,Android 8.1 Oreo,5.0,2600,Li-Ion,1,2020-04-27,154.0,16,False,True,False,False,True,False,False,False,False,False,238.19,540,960,518400,Android,220.29071700822982
Xiaomi,Android 10,6.57,4160,Li-Po,8,2020-04-27,192.0,64,True,True,True,False,True,True,True,False,False,True,270.0,1080,2400,2592000,Android,400.5792182550011
Honor,Android 10,6.39,4000,Li-Po,4,2020-04-29,176.0,64,False,True,False,False,True,False,False,False,False,False,160.0,720,1560,1123200,Android,268.8792687939221
Honor,Android 10,6.3,5000,Li-Po,3,2020-04-29,185.0,64,False,True,False,False,True,False,False,False,False,False,150.0,720,1600,1152000,Android,278.49793269157215
Huawei,Android 9.0,6.21,3400,Li-Ion,4,2020-04-29,160.0,128,False,True,False,False,False,True,False,False,False,False,480.0,1080,2340,2527200,Android,415.0093061819233
Honor,Android 10,5.45,3020,Li-Po,2,2020-04-29,144.0,32,False,True,False,False,True,False,False,False,False,False,90.0,720,1440,1036800,Android,295.40714565134834
Xiaomi,Android 10,6.47,5260,Li-Po,8,2020-04-30,204.0,64,True,True,True,False,True,True,True,False,False,True,254.44,1080,2340,2527200,Android,398.33196157492176
Xiaomi,Android 10,6.53,5020,Li-Po,6,2020-04-30,199.0,64,False,True,False,False,True,False,False,False,False,False,156.38,1080,2340,2527200,Android,394.6719435512624
Xiaomi,Android 10,6.67,5020,Li-Po,8,2020-04-30,209.0,64,True,True,True,False,True,True,True,False,False,True,220.0,1080,2400,2592000,Android,394.57353282389164
Oppo,Android 10,6.5,5000,Li-Po,8,2020-05-04,192.0,128,True,True,True,False,True,False,True,False,False,False,535.0,1080,2400,2592000,Android,404.89314829774725
Huawei,Android 10,5.45,3020,Li-Po,2,2020-05-05,144.0,32,False,True,False,False,True,False,False,False,False,False,200.0,720,1440,1036800,Android,295.40714565134834
Huawei,Android 10,6.3,5000,Li-Po,4,2020-05-05,185.0,32,False,True,False,False,True,False,False,False,False,False,110.0,720,1600,1152000,Android,278.49793269157215
Huawei,Android 9.0,6.5,4000,Li-Po,4,2020-05-06,180.0,64,False,True,False,False,True,False,False,False,False,False,160.0,1080,2340,2527200,Android,396.4935063676529
Realme,Android 10,6.5,5000,Li-Po,4,2020-05-11,195.0,32,False,True,False,False,True,False,False,False,False,False,100.0,720,1600,1152000,Android,269.92876553183146
Realme,Android 10,6.5,5000,Li-Po,4,2020-05-11,199.0,128,False,True,False,False,True,False,False,False,False,False,150.0,720,1600,1152000,Android,269.92876553183146
Xiaomi,Android 10,6.67,4500,Li-Po,6,2020-05-11,208.0,128,True,True,True,False,True,True,True,False,False,True,260.0,1080,2400,2592000,Android,394.57353282389164
Xiaomi,Android 10,6.67,4700,Li-Po,8,2020-05-12,219.0,128,True,True,True,True,True,True,True,True,False,True,247.66,1080,2400,2592000,Android,394.57353282389164
Huawei,Android 10,6.47,4200,Li-Po,8,2020-05-12,192.0,128,True,True,True,False,True,True,False,False,False,True,140.0,1080,2340,2527200,Android,398.33196157492176
Samsung,Android 10,6.7,4500,Li-Po,8,2020-05-14,185.0,128,True,True,True,False,True,True,True,True,False,True,299.99,1080,2400,2592000,Android,392.8067856619936
Samsung,Android 10,6.5,5000,Li-Po,6,2020-05-15,192.0,32,False,True,False,False,True,False,False,False,False,False,500.0,720,1600,1152000,Android,269.92876553183146
Huawei,Android 10,6.3,4000,Li-Po,6,2020-05-18,163.0,128,False,True,False,False,True,False,False,False,False,False,247.83,1080,2400,2592000,Android,417.7468990373583
Honor,Android 10,10.4,7250,Li-Po,8,2020-05-19,480.0,64,False,True,False,False,True,False,False,False,False,False,280.0,1200,2000,2400000,Android,224.26738057097307
Honor,Android 10,6.63,4300,Li-Po,8,2020-05-20,203.0,64,True,True,True,False,True,True,False,False,False,True,250.0,1080,2400,2592000,Android,396.95406695857577
Samsung,Android 10,6.2,4000,Li-Ion,8,2020-05-20,168.0,128,True,True,True,True,True,True,True,True,False,True,440.0,1440,3200,4608000,Android,565.9796696635176
LG,Android 10,6.8,4000,Li-Po,3,2020-05-20,219.0,64,False,True,False,False,True,False,False,False,False,False,360.0,1080,2460,2656800,Android,395.09317371596666
LG,Android 9.0,6.53,4000,Li-Po,4,2020-05-21,187.0,64,False,True,False,False,True,False,False,False,False,False,200.0,1080,2340,2527200,Android,394.6719435512624
Huawei,Android 10,6.5,4000,Li-Po,8,2020-05-24,182.0,64,True,True,True,False,True,False,False,False,False,False,260.0,1080,2400,2592000,Android,404.89314829774725
Xiaomi,Android 10,6.67,4500,Li-Po,8,2020-05-25,208.0,128,True,True,True,False,True,False,False,False,False,False,250.0,1080,2400,2592000,Android,394.57353282389164
Realme,Android 10,6.44,4200,Li-Po,6,2020-05-25,209.0,128,True,True,True,False,False,True,False,False,False,True,350.0,1080,2400,2592000,Android,408.66544471045916
Xiaomi,Android 10,6.53,5020,Li-Po,6,2020-05-26,199.0,128,False,True,False,False,True,False,False,False,False,False,130.0,1080,2340,2527200,Android,394.6719435512624
Xiaomi,Android 10,6.57,4520,Li-Po,8,2020-05-26,205.0,64,True,True,True,False,True,True,False,False,False,True,200.0,1080,2400,2592000,Android,400.5792182550011
Xiaomi,Android 10,6.57,4520,Li-Po,8,2020-05-26,208.0,128,True,True,True,False,True,True,False,False,False,True,290.0,1080,2400,2592000,Android,400.5792182550011
Realme,Android 10,6.6,4200,Li-Po,8,2020-05-26,202.0,128,True,True,True,False,False,True,False,False,False,True,300.0,1080,2400,2592000,Android,398.7584036265693
Realme,Android 11,6.5,4300,Li-Po,6,2020-05-26,191.0,64,True,True,True,False,True,False,True,False,False,False,200.0,1080,2400,2592000,Android,404.89314829774725
Honor,Android 9.0,5.71,3020,Li-Po,3,2020-05-27,146.0,64,False,True,False,False,True,False,False,False,False,False,110.0,720,1520,1094400,Android,294.55406012789683
Samsung,Android 10,5.7,4000,Li-Ion,3,2020-06-02,168.0,32,False,True,False,False,True,False,False,False,False,False,130.0,720,1520,1094400,Android,295.07082163689313
Honor,Android 10,6.57,4200,Li-Po,8,2020-06-03,213.0,128,True,True,True,False,True,True,False,False,False,True,360.0,1080,2400,2592000,Android,400.5792182550011
Honor,Android 10,6.81,4300,Li-Po,8,2020-06-03,213.0,128,True,True,True,False,True,False,False,False,False,False,250.0,1080,2400,2592000,Android,386.46188897729184
Oppo,Android 10,6.43,4000,Li-Po,8,2020-06-05,183.0,128,True,True,True,False,True,False,True,False,False,False,100.0,1080,2400,2592000,Android,409.3010052776606
Oppo,Android 10,6.55,4000,Li-Po,8,2020-06-05,172.0,128,True,True,True,False,True,False,True,False,False,False,240.0,1080,2400,2592000,Android,401.8023609061614
Huawei,Android 10,6.3,4000,Li-Po,4,2020-06-09,163.0,128,False,True,False,False,True,False,False,False,False,False,240.0,1080,2400,2592000,Android,417.7468990373583
Xiaomi,Android 10,6.53,5020,Li-Po,6,2020-06-10,198.0,32,False,True,False,False,True,False,False,False,False,False,100.62,1080,2340,2527200,Android,394.6719435512624
Huawei,Android 10,6.5,4000,Li-Po,8,2020-06-19,192.0,128,True,True,True,False,True,False,False,False,False,False,220.0,1080,2400,2592000,Android,404.89314829774725
Oppo,Android 9.0,6.22,4230,Li-Po,2,2020-06-22,165.0,32,False,True,False,False,True,False,False,False,False,False,440.0,720,1520,1094400,Android,270.4025214357381
Realme,Android 10,6.5,4300,Li-Po,4,2020-06-23,191.0,128,True,True,True,False,True,False,True,False,False,False,190.0,1080,2400,2592000,Android,404.89314829774725
Realme,Android 10,6.5,5000,Li-Po,2,2020-06-24,195.0,32,True,True,False,False,True,False,True,False,False,False,100.0,720,1600,1152000,Android,269.92876553183146
Realme,Android 10,6.6,4200,Li-Po,8,2020-06-25,202.0,128,True,True,True,False,False,True,False,False,False,True,290.0,1080,2400,2592000,Android,398.7584036265693
Xiaomi,Android 10,6.53,5000,Li-Po,4,2020-06-30,196.0,32,False,True,False,False,True,False,False,False,False,False,77.77,720,1600,1152000,Android,268.68866400565156
Realme,Android 10,6.5,5000,Li-Po,3,2020-06-30,196.0,32,False,True,False,False,True,False,False,False,False,False,126.99,720,1560,1123200,Android,264.3290042451019
Xiaomi,Android 10,6.53,5000,Li-Po,6,2020-06-30,196.0,32,False,True,False,False,False,True,False,False,False,False,73.99,720,1600,1152000,Android,268.68866400565156
Honor,Android 10,7.09,5000,Li-Po,8,2020-07-02,232.0,64,True,True,True,False,True,False,False,False,False,False,240.0,1080,2280,2462400,Android,355.83293723489936
Honor,Android 10,6.5,4000,Li-Po,8,2020-07-02,192.0,64,True,True,True,False,True,False,False,False,False,False,220.0,1080,2400,2592000,Android,404.89314829774725
Samsung,Android 10,6.7,4500,Li-Po,8,2020-07-07,188.0,128,True,True,True,False,True,True,True,True,False,True,220.0,1080,2400,2592000,Android,392.8067856619936
Xiaomi,Android 10,6.67,5000,Li-Po,6,2020-07-07,209.0,64,True,True,True,False,True,True,True,False,False,True,170.0,1080,2400,2592000,Android,394.57353282389164
Realme,Android 10,6.57,4200,Li-Po,8,2020-07-08,194.0,128,True,True,True,False,True,True,False,False,False,False,500.0,1080,2400,2592000,Android,400.5792182550011
Oppo,Android 9.0,6.2,4230,Li-Po,3,2020-07-14,165.0,32,False,True,False,False,True,False,False,False,False,False,270.0,720,1520,1094400,Android,271.27478763391787
Samsung,Android 9.0,6.2,4000,Li-Ion,3,2020-07-16,168.0,32,False,True,False,False,True,False,False,False,False,False,60.0,720,1520,1094400,Android,271.27478763391787
OnePlus,Android 10,6.44,4115,Li-Po,6,2020-07-21,184.0,64,True,True,True,False,True,True,True,True,False,False,319.0,1080,2400,2592000,Android,408.66544471045916
